cell_name	pin_name	point_x	point_y	point_bucket20	point_inside_hotspot	nearest_error_id	nearest_type	nearest_layer	nearest_cx	nearest_cy	nearest_bucket20	nearest_inside_hotspot	distance_um
u_core/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]	SE	59.6720	283.1455	040-060,280-300	no	330	Off-grid	VIA1 (12)	92.1750	271.7120	080-100,260-280	no	34.4553
u_core/core_i/id_stage_i/alu_operand_b_ex_o_reg[9]	SE	59.6720	283.1287	040-060,280-300	no	330	Off-grid	VIA1 (12)	92.1750	271.7120	080-100,260-280	no	34.4498
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[20]	CLK	59.6720	250.8880	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	19.6732
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[20]	CLK	59.6720	250.9080	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	19.6914
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[20]	CLK	59.6720	250.8980	040-060,240-260	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	19.6823
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[6]	RSTB	60.4320	262.2880	060-080,260-280	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	30.6398
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[6]	RSTB	60.4320	262.2925	060-080,260-280	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	30.6441
u_core/core_i/id_stage_i/alu_operand_c_ex_o_reg[6]	RSTB	60.4320	262.2902	060-080,260-280	no	188	Off-grid	VIA1 (12)	51.5890	232.9520	040-060,220-240	no	30.6419
u_core/core_i/id_stage_i/mult_operator_ex_o_reg[2]	SE	199.6640	181.5425	180-200,180-200	no	134	Off-grid	VIA1 (12)	200.7010	191.4560	200-220,180-200	no	9.9676
u_core/core_i/id_stage_i/mult_operator_ex_o_reg[2]	SE	199.6640	181.5760	180-200,180-200	no	134	Off-grid	VIA1 (12)	200.7010	191.4560	200-220,180-200	no	9.9343
u_core/core_i/id_stage_i/mult_operator_ex_o_reg[2]	SE	199.6640	181.5592	180-200,180-200	no	134	Off-grid	VIA1 (12)	200.7010	191.4560	200-220,180-200	no	9.9510
u_core/core_i/cs_registers_i/mstatus_q_reg[mpie]	RSTB	199.6640	85.0560	180-200,080-100	no	30	Diff net spacing	M1 (11)	197.3840	81.3195	180-200,080-100	no	4.3772
u_core/core_i/cs_registers_i/mstatus_q_reg[mpie]	RSTB	199.6640	85.0605	180-200,080-100	no	30	Diff net spacing	M1 (11)	197.3840	81.3195	180-200,080-100	no	4.3810
u_core/core_i/cs_registers_i/mstatus_q_reg[mpie]	RSTB	199.6640	85.0582	180-200,080-100	no	30	Diff net spacing	M1 (11)	197.3840	81.3195	180-200,080-100	no	4.3791
u_core/core_i/cs_registers_i/depc_q_reg[20]	CLK	259.7040	73.3320	240-260,060-080	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	21.7571
u_core/core_i/cs_registers_i/depc_q_reg[20]	CLK	259.7040	73.3520	240-260,060-080	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	21.7371
u_core/core_i/cs_registers_i/depc_q_reg[20]	CLK	259.7040	73.3420	240-260,060-080	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	21.7471
u_core/core_i/cs_registers_i/depc_q_reg[19]	RSTB	260.4640	64.9920	260-280,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	19.7843
u_core/core_i/cs_registers_i/depc_q_reg[19]	RSTB	260.4640	64.9965	260-280,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	19.7888
u_core/core_i/cs_registers_i/depc_q_reg[19]	RSTB	260.4640	64.9942	260-280,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	19.7865
u_core/core_i/cs_registers_i/depc_q_reg[18]	SI	259.7040	67.1200	240-260,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	21.8891
u_core/core_i/cs_registers_i/depc_q_reg[18]	SI	259.7040	67.1575	240-260,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	21.9266
u_core/core_i/cs_registers_i/depc_q_reg[18]	SI	259.7040	67.1387	240-260,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	21.9078
u_core/core_i/cs_registers_i/depc_q_reg[18]	CLK	260.3120	66.9680	260-280,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	21.7518
u_core/core_i/cs_registers_i/depc_q_reg[18]	CLK	260.3120	66.9880	260-280,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	21.7718
u_core/core_i/cs_registers_i/depc_q_reg[18]	CLK	260.3120	66.9780	260-280,060-080	no	10	Diff net spacing	M1 (11)	259.4840	45.2320	240-260,040-060	no	21.7618
u_core/core_i/cs_registers_i/dscratch0_q_reg[25]	RSTB	259.7040	95.0880	240-260,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	0.1575
u_core/core_i/cs_registers_i/dscratch0_q_reg[25]	RSTB	259.7040	95.0925	240-260,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	0.1554
u_core/core_i/cs_registers_i/dscratch0_q_reg[25]	RSTB	259.7040	95.0902	240-260,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	0.1565
u_core/core_i/cs_registers_i/dscratch0_q_reg[22]	RSTB	259.5520	121.8400	240-260,120-140	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	7.7862
u_core/core_i/cs_registers_i/dscratch0_q_reg[22]	RSTB	259.5520	121.8445	240-260,120-140	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	7.7827
u_core/core_i/cs_registers_i/dscratch0_q_reg[22]	RSTB	259.5520	121.8422	240-260,120-140	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	7.7845
u_core/core_i/cs_registers_i/dscratch0_q_reg[21]	RSTB	259.5520	98.7315	240-260,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	3.5675
u_core/core_i/cs_registers_i/dscratch0_q_reg[21]	RSTB	259.5520	98.7360	240-260,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	3.5720
u_core/core_i/cs_registers_i/dscratch0_q_reg[21]	RSTB	259.5520	98.7337	240-260,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	3.5697
u_core/core_i/cs_registers_i/dscratch0_q_reg[19]	CLK	259.7040	107.0960	240-260,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	11.9328
u_core/core_i/cs_registers_i/dscratch0_q_reg[19]	CLK	259.7040	107.1160	240-260,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	11.9528
u_core/core_i/cs_registers_i/dscratch0_q_reg[19]	CLK	259.7040	107.1060	240-260,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	11.9428
u_core/core_i/cs_registers_i/dscratch0_q_reg[18]	CLK	259.7040	103.4280	240-260,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	8.2652
u_core/core_i/cs_registers_i/dscratch0_q_reg[18]	CLK	259.7040	103.4480	240-260,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	8.2851
u_core/core_i/cs_registers_i/dscratch0_q_reg[18]	CLK	259.7040	103.4380	240-260,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	8.2752
u_core/core_i/cs_registers_i/dscratch0_q_reg[16]	CLK	259.7040	113.4600	240-260,100-120	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	15.3053
u_core/core_i/cs_registers_i/dscratch0_q_reg[16]	CLK	259.7040	113.4800	240-260,100-120	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	15.2864
u_core/core_i/cs_registers_i/dscratch0_q_reg[16]	CLK	259.7040	113.4700	240-260,100-120	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	15.2958
u_core/core_i/cs_registers_i/dscratch0_q_reg[12]	RSTB	260.3120	98.4320	260-280,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	3.3521
u_core/core_i/cs_registers_i/dscratch0_q_reg[12]	RSTB	260.3120	98.4365	260-280,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	3.3565
u_core/core_i/cs_registers_i/dscratch0_q_reg[12]	RSTB	260.3120	98.4342	260-280,080-100	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	3.3542
u_core/core_i/cs_registers_i/dscratch0_q_reg[9]	RSTB	260.3120	88.6995	260-280,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	6.4419
u_core/core_i/cs_registers_i/dscratch0_q_reg[9]	RSTB	260.3120	88.7040	260-280,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	6.4375
u_core/core_i/cs_registers_i/dscratch0_q_reg[9]	RSTB	260.3120	88.7017	260-280,080-100	no	56	Diff net spacing	M1 (11)	259.4840	95.0880	240-260,080-100	no	6.4398
u_core/core_i/cs_registers_i/dscratch0_q_reg[7]	RSTB	260.4640	105.1200	260-280,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	9.9964
u_core/core_i/cs_registers_i/dscratch0_q_reg[7]	RSTB	260.4640	105.1245	260-280,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	10.0009
u_core/core_i/cs_registers_i/dscratch0_q_reg[7]	RSTB	260.4640	105.1222	260-280,100-120	no	57	Diff net spacing	M2 (13)	259.5660	95.1640	240-260,080-100	no	9.9986
u_core/core_i/cs_registers_i/dscratch1_q_reg[0]	Q	259.7040	126.4000	240-260,120-140	no	81	Needs fat contact	M1 (11)-M2 (13)	254.6880	127.9200	240-260,120-140	no	5.2412
u_core/core_i/cs_registers_i/mie_q_reg[20]	SE	220.3360	151.4465	220-240,140-160	no	118	Off-grid	VIA1 (12)	218.3330	162.8800	200-220,160-180	no	11.6076
u_core/core_i/cs_registers_i/mie_q_reg[20]	SE	220.3360	151.4800	220-240,140-160	no	118	Off-grid	VIA1 (12)	218.3330	162.8800	200-220,160-180	no	11.5746
u_core/core_i/cs_registers_i/mie_q_reg[20]	SE	220.3360	151.4632	220-240,140-160	no	118	Off-grid	VIA1 (12)	218.3330	162.8800	200-220,160-180	no	11.5912
u_core/core_i/cs_registers_i/mie_q_reg[3]	Q	220.3360	149.8080	220-240,140-160	no	97	Needs fat contact	M1 (11)-M2 (13)	210.6080	144.6400	200-220,140-160	no	11.0155
u_core/core_i/cs_registers_i/mtvec_q_reg[13]	CLK	199.6640	33.2040	180-200,020-040	no	6	Diff net spacing	M1 (11)	195.7120	38.9365	180-200,020-040	no	6.9627
u_core/core_i/cs_registers_i/mtvec_q_reg[13]	CLK	199.6640	33.2240	180-200,020-040	no	6	Diff net spacing	M1 (11)	195.7120	38.9365	180-200,020-040	no	6.9463
u_core/core_i/cs_registers_i/mtvec_q_reg[13]	CLK	199.6640	33.2140	180-200,020-040	no	6	Diff net spacing	M1 (11)	195.7120	38.9365	180-200,020-040	no	6.9545
u_core/core_i/cs_registers_i/mtvec_q_reg[10]	Q	220.3360	36.1120	220-240,020-040	no	2	Needs fat contact	M1 (11)-M2 (13)	217.6000	29.1200	200-220,020-040	no	7.5082
u_core/core_i/cs_registers_i/mtvec_q_reg[5]	RSTB	199.6640	21.8195	180-200,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	11.3131
u_core/core_i/cs_registers_i/mtvec_q_reg[5]	RSTB	199.6640	21.8240	180-200,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	11.3095
u_core/core_i/cs_registers_i/mtvec_q_reg[5]	RSTB	199.6640	21.8217	180-200,020-040	no	1	Needs fat contact	M1 (11)-M2 (13)	192.9760	30.9440	180-200,020-040	no	11.3113
u_core/core_i/cs_registers_i/mtvec_q_reg[2]	CLK	220.3360	23.1720	220-240,020-040	no	2	Needs fat contact	M1 (11)-M2 (13)	217.6000	29.1200	200-220,020-040	no	6.5471
u_core/core_i/cs_registers_i/mtvec_q_reg[2]	CLK	220.3360	23.1920	220-240,020-040	no	2	Needs fat contact	M1 (11)-M2 (13)	217.6000	29.1200	200-220,020-040	no	6.5289
u_core/core_i/cs_registers_i/mtvec_q_reg[2]	CLK	220.3360	23.1820	220-240,020-040	no	2	Needs fat contact	M1 (11)-M2 (13)	217.6000	29.1200	200-220,020-040	no	6.5380
